birth_name,year,salary,WAR
['1984-06-14 || 나주환'],2014,"20,000",0.835
['1984-06-14 || 나주환'],2015,"20,000",-0.139
['1984-06-14 || 나주환'],2016,"20,000",0.32
['1984-06-14 || 나주환'],2017,"15,000",1.647
['1984-06-14 || 나주환'],2018,"30,000",1.271
['1984-06-14 || 나주환'],2019,"30,000",-0.182
['1984-06-14 || 나주환'],2020,"12,000",0.334
['1984-06-14 || 나주환'],2021,"10,000",-0.299
['1984-06-15 || 김이슬'],2008,"2,100",0.311
['1984-06-15 || 김이슬'],2009,"3,100",-0.418
['1984-06-26 || 박정준'],2004,"1,900",-0.479
['1984-06-26 || 박정준'],2005,"2,000",-0.377
['1984-06-26 || 박정준'],2006,"2,600",-0.333
['1984-06-26 || 박정준'],2009,"2,600",0.922
['1984-06-26 || 박정준'],2010,"4,500",-0.023
['1984-06-26 || 박정준'],2011,"4,500",-0.221
['1984-06-26 || 박정준'],2012,"4,300",-0.093
['1984-06-26 || 박정준'],2013,"4,300",0.463
['1984-06-26 || 박정준'],2014,"5,300",-0.095
['1984-06-26 || 박정준'],2015,"5,300",0.135
['1984-06-30 || 노환수'],2006,"3,000",-0.068
['1984-06-30 || 노환수'],2007,"2,500",0.532
['1984-06-30 || 노환수'],2008,"3,300",0.311
['1984-06-30 || 노환수'],2009,"4,400",0.012
['1984-07-13 || 이성열'],2005,"2,000",2.494
['1984-07-13 || 이성열'],2006,"3,200",0.114
['1984-07-13 || 이성열'],2007,"3,000",0.148
['1984-07-13 || 이성열'],2008,"3,000",0.206
['1984-07-13 || 이성열'],2009,"4,200",0.077
['1984-07-13 || 이성열'],2010,"3,600",2.842
['1984-07-13 || 이성열'],2011,"8,500",0.793
['1984-07-13 || 이성열'],2012,"8,500",0.419
['1984-07-13 || 이성열'],2013,"7,200",1.535
['1984-07-13 || 이성열'],2014,"11,000",0.381
['1984-07-13 || 이성열'],2015,"11,000",0.578
['1984-07-13 || 이성열'],2016,"25,000",0.789
['1984-07-13 || 이성열'],2017,"23,000",1.819
['1984-07-13 || 이성열'],2018,"25,000",1.529
['1984-07-13 || 이성열'],2019,"25,000",1.82
['1984-07-13 || 이성열'],2020,"50,000",-1.018
['1984-07-13 || 이성열'],2021,"40,000",-0.226
['1984-07-20 || 대니돈'],2017,"60,000",-0.557
['1984-07-26 || 김대우'],2010,"2,400",-0.261
['1984-07-26 || 김대우'],2012,"2,400",-0.173
['1984-07-26 || 김대우'],2013,"2,500",0.734
['1984-07-26 || 김대우'],2014,"3,500",-0.131
['1984-07-26 || 김대우'],2015,"3,800",-0.982
['1984-07-26 || 김대우'],2016,"3,800",0.009
['1984-07-26 || 김대우'],2017,"3,000",-0.24
['1984-07-26 || 김대우'],2018,"2,900",-0.096
['1984-07-26 || 김대우'],2020,"2,900",1.151
['1984-07-26 || 김대우'],2021,"2,900",0.122
['1984-07-26 || 김대우'],2022,"6,500",0.119
['1984-07-31 || 허도환'],2011,,-0.056
['1984-07-31 || 허도환'],2012,"4,200",0.229
['1984-07-31 || 허도환'],2013,"5,700",0.6
['1984-07-31 || 허도환'],2014,"8,700",0.026
['1984-07-31 || 허도환'],2015,"7,500",-0.354
['1984-07-31 || 허도환'],2016,"7,500",0.202
['1984-07-31 || 허도환'],2017,"7,800",0.151
['1984-07-31 || 허도환'],2018,"6,800",0.104
['1984-07-31 || 허도환'],2019,"6,800",-0.588
['1984-07-31 || 허도환'],2020,"6,500",0.141
['1984-07-31 || 허도환'],2021,"6,500",0.372
['1984-07-31 || 허도환'],2022,"10,000",0.235
['1984-08-11 || 정재원'],2009,,-0.32
['1984-08-11 || 정재원'],2010,"2,600",-0.118
['1984-08-11 || 정재원'],2011,"2,700",-0.359
['1984-08-11 || 정재원'],2012,"3,000",-0.394
['1984-08-11 || 정재원'],2013,"3,500",0.02
['1984-08-11 || 정재원'],2014,"3,500",-0.159
['1984-08-11 || 정재원'],2015,"3,700",-0.063
['1984-08-11 || 정재원'],2016,"3,700",0.049
['1984-08-11 || 정재원'],2017,"4,000",0.35
['1984-08-11 || 정재원'],2018,"4,000",-0.485
['1984-08-11 || 정재원'],2019,"4,000",-0.207
['1984-09-09 || 필'],2015,"90,000",3.057
['1984-09-09 || 필'],2016,"90,000",2.434
['1984-11-03 || 고우석'],2004,"3,000",-0.719
['1984-11-03 || 고우석'],2007,"3,000",-0.044
['1984-11-03 || 고우석'],2008,"2,300",0.039
['1984-11-03 || 고우석'],2009,"2,300",0.134
['1984-11-03 || 고우석'],2011,"2,300",0.036
['1984-11-03 || 고우석'],2012,"2,800",0.103
['1984-11-19 || 안영명'],2004,"2,800",0.038
['1984-11-19 || 안영명'],2005,"2,700",-0.052
['1984-11-19 || 안영명'],2006,"3,000",1.285
['1984-11-19 || 안영명'],2007,"5,000",2.453
['1984-11-19 || 안영명'],2008,"8,000",-0.08
['1984-11-19 || 안영명'],2009,"8,000",1.298
['1984-11-19 || 안영명'],2010,"8,000",0.762
['1984-11-19 || 안영명'],2011,"8,000",-0.159
['1984-11-19 || 안영명'],2014,"11,500",2.355
['1984-11-19 || 안영명'],2015,"28,000",0.92
['1984-11-19 || 안영명'],2016,"28,000",-0.499
['1984-11-19 || 안영명'],2017,"20,000",0.495
['1984-11-19 || 안영명'],2018,"35,000",0.498
['1984-11-19 || 안영명'],2019,"35,000",1.205
['1984-11-19 || 안영명'],2020,"35,000",0.289
['1984-11-19 || 안영명'],2021,"35,000",0.514
['1984-11-19 || 안영명'],2022,"8,500",0.068
['1984-12-16 || 하지호'],2010,"2,400",-0.158
['1984-12-21 || 고창성'],2009,"2,000",3.044
['1984-12-21 || 고창성'],2010,"6,000",2.323
['1984-12-21 || 고창성'],2011,"9,700",0.607
['1984-12-21 || 고창성'],2012,"8,500",-0.327
['1984-12-21 || 고창성'],2013,"8,500",0.186
['1984-12-21 || 고창성'],2014,"7,000",0.606
['1984-12-21 || 고창성'],2015,"6,200",0.168
['1984-12-21 || 고창성'],2018,"6,200",0.17
['1984-12-23 || 김연훈'],2008,,-0.445
['1984-12-23 || 김연훈'],2009,"2,500",0.663
['1984-12-23 || 김연훈'],2010,"5,000",-0.254
['1984-12-23 || 김연훈'],2011,"7,000",-0.826
['1984-12-23 || 김연훈'],2015,"7,000",-0.073
['1984-12-23 || 김연훈'],2016,"4,700",-0.823
['1984-12-23 || 김연훈'],2017,"4,700",-0.335
['1985-01-05 || 김혜겸'],2007,"2,000",0.072
['1985-01-21 || 우규민'],2005,"2,500",0.233
['1985-01-21 || 우규민'],2006,"2,800",2.874
['1985-01-21 || 우규민'],2007,"5,000",2.435
['1985-01-21 || 우규민'],2008,"9,000",0.201
['1985-01-21 || 우규민'],2009,"7,800",0.206
['1985-01-21 || 우규민'],2012,"6,500",2.124
['1985-01-21 || 우규민'],2013,"9,000",3.674
['1985-01-21 || 우규민'],2014,"18,000",3.953
['1985-01-21 || 우규민'],2015,"40,000",4.948
['1985-01-21 || 우규민'],2016,"40,000",0.76
['1985-01-21 || 우규민'],2017,"70,000",0.2
['1985-01-21 || 우규민'],2018,"70,000",1.394
['1985-01-21 || 우규민'],2019,"70,000",1.993
['1985-01-21 || 우규민'],2020,"70,000",-0.032
['1985-01-21 || 우규민'],2021,"70,000",1.021
['1985-01-21 || 우규민'],2022,"20,000",1.068
['1985-02-09 || 오재원'],2008,"2,500",0.229
['1985-02-09 || 오재원'],2009,"4,400",-0.78
['1985-02-09 || 오재원'],2010,"5,200",1.701
['1985-02-09 || 오재원'],2011,"8,500",3.546
['1985-02-09 || 오재원'],2012,"14,500",1.335
['1985-02-09 || 오재원'],2013,"12,500",2.886
['1985-02-09 || 오재원'],2014,"17,000",3.562
['1985-02-09 || 오재원'],2015,"40,000",2.348
['1985-02-09 || 오재원'],2016,"55,000",1.762
['1985-02-09 || 오재원'],2017,"55,000",0.314
['1985-02-09 || 오재원'],2018,"55,000",3.335
['1985-02-09 || 오재원'],2019,"55,000",-0.503
['1985-02-09 || 오재원'],2020,"30,000",0.386
['1985-02-09 || 오재원'],2021,"30,000",-0.548
['1985-02-09 || 오재원'],2022,"30,000",-0.255
['1985-02-25 || 이시찬'],2005,,-0.008
['1985-02-25 || 이시찬'],2006,,-0.277
['1985-02-25 || 이시찬'],2010,,0.062
['1985-02-25 || 이시찬'],2011,,-0.212
['1985-02-25 || 이시찬'],2012,,-0.034
['1985-02-25 || 이시찬'],2013,,-0.443
['1985-02-25 || 이시찬'],2014,"4,300",-0.105
['1985-02-25 || 이시찬'],2015,"5,100",-0.11
['1985-03-15 || 안태영'],2014,"3,000",0.477
['1985-03-21 || 김재호'],2005,"2,300",0.155
['1985-03-21 || 김재호'],2008,"2,600",1.385
['1985-03-21 || 김재호'],2009,"4,400",0.544
['1985-03-21 || 김재호'],2010,"5,400",0.361
['1985-03-21 || 김재호'],2011,"5,200",-0.315
['1985-03-21 || 김재호'],2012,"5,700",0.104
['1985-03-21 || 김재호'],2013,"7,000",1.997
['1985-03-21 || 김재호'],2014,"11,700",0.98
['1985-03-21 || 김재호'],2015,"41,000",3.604
['1985-03-21 || 김재호'],2016,"41,000",4.409
['1985-03-21 || 김재호'],2017,"65,000",2.739
['1985-03-21 || 김재호'],2018,"65,000",3.568
['1985-03-21 || 김재호'],2019,"65,000",3.736
['1985-03-21 || 김재호'],2020,"65,000",2.017
['1985-03-21 || 김재호'],2021,"65,000",0.116
['1985-03-21 || 김재호'],2022,"50,000",-0.03
['1985-03-25 || 송창식'],2006,"3,400",0.061
['1985-03-25 || 송창식'],2007,"4,000",-0.138
['1985-03-25 || 송창식'],2010,"4,000",0.338
['1985-03-25 || 송창식'],2011,"3,000",-0.003
['1985-03-25 || 송창식'],2012,"4,500",2.04
['1985-03-25 || 송창식'],2013,"8,500",2.222
['1985-03-25 || 송창식'],2014,"13,000",0.003
['1985-03-25 || 송창식'],2015,"16,000",-0.556
['1985-03-25 || 송창식'],2016,"16,000",1.21
['1985-03-25 || 송창식'],2017,"22,000",-0.209
['1985-03-25 || 송창식'],2018,"24,000",0.181
['1985-03-25 || 송창식'],2019,"24,000",-0.156
['1985-04-02 || 김동영'],2008,"2,500",0.045
['1985-04-02 || 김동영'],2010,"2,400",-0.1
['1985-04-06 || 박건우'],2011,,-0.137
['1985-04-06 || 박건우'],2012,,-0.016
['1985-05-08 || 모창민'],2009,"3,500",0.019
['1985-05-08 || 모창민'],2010,"4,200",-0.42
['1985-05-08 || 모창민'],2012,"4,200",0.063
['1985-05-08 || 모창민'],2013,"4,200",3.22
['1985-05-08 || 모창민'],2014,"8,600",1.255
['1985-05-08 || 모창민'],2015,"12,500",0.436
['1985-05-08 || 모창민'],2016,"12,500",1.074
['1985-05-08 || 모창민'],2017,"11,700",2.207
['1985-05-08 || 모창민'],2018,"18,500",0.57
['1985-05-08 || 모창민'],2019,"18,500",2.024
['1985-05-08 || 모창민'],2020,"30,000",0.236
['1985-05-08 || 모창민'],2021,"30,000",-0.162
['1985-05-15 || 아두치'],2016,"78,000",1.34
['1985-05-19 || 나지완'],2009,"3,800",2.36
['1985-05-19 || 나지완'],2010,"10,000",0.54
['1985-05-19 || 나지완'],2011,"9,000",2.59
['1985-05-19 || 나지완'],2012,"12,500",3.171
['1985-05-19 || 나지완'],2013,"15,000",4.23
['1985-05-19 || 나지완'],2014,"20,000",2.376
['1985-05-19 || 나지완'],2015,"20,000",-0.144
['1985-05-19 || 나지완'],2016,"20,000",3.695
['1985-05-19 || 나지완'],2017,"60,000",3.457
['1985-05-19 || 나지완'],2018,"60,000",2.458
['1985-05-19 || 나지완'],2019,"60,000",-0.24
['1985-05-19 || 나지완'],2020,"60,000",2.265
['1985-05-19 || 나지완'],2021,"60,000",-0.639
['1985-05-19 || 나지완'],2022,"15,000",-0.024
['1985-06-01 || 정우람'],2005,"2,000",1.357
['1985-06-01 || 정우람'],2006,"4,500",0.623
['1985-06-01 || 정우람'],2007,"7,200",0.014
['1985-06-01 || 정우람'],2008,"8,000",2.554
['1985-06-01 || 정우람'],2009,"14,000",1.105
['1985-06-01 || 정우람'],2010,"15,000",3.365
['1985-06-01 || 정우람'],2011,"22,000",4.471
['1985-06-01 || 정우람'],2012,"28,000",2.815
['1985-06-01 || 정우람'],2015,"28,000",3.241
['1985-06-01 || 정우람'],2016,"120,000",3.259
['1985-06-01 || 정우람'],2017,"120,000",2.884
['1985-06-01 || 정우람'],2018,"120,000",2.006
['1985-06-01 || 정우람'],2019,"120,000",3.822
['1985-06-01 || 정우람'],2020,"80,000",1.229
['1985-06-01 || 정우람'],2021,"80,000",-0.303
['1985-06-01 || 정우람'],2022,"80,000",0.474
['1985-06-07 || 이희근'],2009,"3,000",-0.09
['1985-06-07 || 이희근'],2010,"3,000",-0.436
['1985-06-07 || 이희근'],2011,"3,500",0.168
['1985-06-07 || 이희근'],2014,"4,500",-0.041
['1985-06-21 || 황목치승'],2015,"4,000",-0.42
['1985-06-21 || 황목치승'],2016,"4,000",-0.073
['1985-06-21 || 황목치승'],2017,"4,000",-0.355
['1985-06-22 || 박석민'],2005,"2,400",-0.054
['1985-06-22 || 박석민'],2008,"3,200",4.326
['1985-06-22 || 박석민'],2009,"8,000",4.163
['1985-06-22 || 박석민'],2010,"10,500",4.903
['1985-06-22 || 박석민'],2011,"13,500",4.648
['1985-06-22 || 박석민'],2012,"18,000",7.889
['1985-06-22 || 박석민'],2013,"28,000",5.849
['1985-06-22 || 박석민'],2014,"37,000",4.275
['1985-06-22 || 박석민'],2015,"37,000",6.039
['1985-06-22 || 박석민'],2016,"75,000",3.854
['1985-06-22 || 박석민'],2017,"75,000",1.663
['1985-06-22 || 박석민'],2018,"75,000",0.986
['1985-06-22 || 박석민'],2019,"75,000",3.068
['1985-06-22 || 박석민'],2020,"70,000",4.057
['1985-06-22 || 박석민'],2021,"70,000",1.514
['1985-06-22 || 박석민'],2022,"70,000",-0.168
['1985-07-17 || 오현택'],2010,"2,700",0.053
['1985-07-17 || 오현택'],2013,"3,000",2.114
['1985-07-17 || 오현택'],2014,"8,000",1.583
['1985-07-17 || 오현택'],2015,"11,000",0.498
['1985-07-17 || 오현택'],2016,"11,000",0.042
['1985-07-17 || 오현택'],2018,"6,000",1.643
['1985-07-17 || 오현택'],2019,"6,000",-0.049
['1985-07-17 || 오현택'],2020,"6,000",1.043
['1985-07-17 || 오현택'],2021,"7,500",-0.118
['1985-07-17 || 임훈'],2010,,-0.246
['1985-07-17 || 임훈'],2011,"5,000",0.652
['1985-07-17 || 임훈'],2012,"8,500",0.11
['1985-07-17 || 임훈'],2013,"10,000",-0.402
['1985-07-17 || 임훈'],2014,"7,500",1.727
['1985-07-17 || 임훈'],2015,"7,500",0.019
['1985-07-17 || 임훈'],2016,"13,000",-0.409
['1985-07-17 || 임훈'],2017,"10,000",-0.251
['1985-07-17 || 임훈'],2018,"10,000",-0.367
['1985-07-20 || 김지성'],2013,,-0.023
['1985-07-20 || 김지성'],2014,"2,700",0.002
['1985-07-20 || 김지성'],2015,"3,800",-0.712
['1985-07-20 || 김지성'],2016,"3,800",-0.091
['1985-07-20 || 김지성'],2017,"3,800",-0.205
['1985-07-20 || 김지성'],2018,"3,800",0
['1985-07-31 || 장원준'],2005,"2,900",1.246
['1985-07-31 || 장원준'],2006,"5,200",2.239
['1985-07-31 || 장원준'],2007,"8,500",1.784
['1985-07-31 || 장원준'],2008,"11,000",2.936
['1985-07-31 || 장원준'],2009,"15,000",3.477
['1985-07-31 || 장원준'],2010,"18,000",2.346
['1985-07-31 || 장원준'],2011,"20,000",5.253
['1985-07-31 || 장원준'],2014,"32,000",3.558
['1985-07-31 || 장원준'],2015,"100,000",2.889
['1985-07-31 || 장원준'],2016,"100,000",5.669
['1985-07-31 || 장원준'],2017,"100,000",5.406
['1985-07-31 || 장원준'],2018,"100,000",-2.191
['1985-07-31 || 장원준'],2019,"100,000",-0.081
['1985-07-31 || 장원준'],2020,"30,000",-0.383
['1985-07-31 || 장원준'],2021,"30,000",-0.253
['1985-07-31 || 장원준'],2022,"5,000",0.322
['1985-08-03 || 김정혁'],2014,,-0.138
['1985-08-03 || 김정혁'],2015,"3,300",0.103
['1985-08-03 || 김정혁'],2016,"3,300",-0.286
['1985-08-03 || 김정혁'],2017,"3,300",0.137
['1985-08-07 || 조평호'],2007,"2,000",-0.081
['1985-08-07 || 조평호'],2008,"2,000",-0.213
['1985-08-07 || 조평호'],2011,"2,000",-0.113
['1985-08-07 || 조평호'],2013,"3,400",0.188
['1985-08-07 || 조평호'],2014,"3,600",-0.048
['1985-08-07 || 조평호'],2015,"3,500",0.109
['1985-08-07 || 조평호'],2016,"3,500",-0.061
['1985-08-07 || 조평호'],2017,"3,500",0.023
['1985-08-17 || 최진행'],2005,"3,000",0.005
['1985-08-17 || 최진행'],2008,"2,700",-0.086
['1985-08-17 || 최진행'],2009,"2,500",-0.003
['1985-08-17 || 최진행'],2010,"3,000",3.11
['1985-08-17 || 최진행'],2011,"10,000",3.349
['1985-08-17 || 최진행'],2012,"15,000",3.445
['1985-08-17 || 최진행'],2013,"14,000",2.757
['1985-08-17 || 최진행'],2014,"17,000",0.12
['1985-08-17 || 최진행'],2015,"18,500",2.457
['1985-08-17 || 최진행'],2016,"18,500",0.242
['1985-08-17 || 최진행'],2017,"17,000",1.809
['1985-08-17 || 최진행'],2018,"19,000",-0.256
['1985-08-17 || 최진행'],2019,"19,000",0.292
['1985-08-17 || 최진행'],2020,"20,000",-0.302
['1985-08-18 || 강민호'],2005,"2,000",0.207
['1985-08-18 || 강민호'],2006,"3,500",2.629
['1985-08-18 || 강민호'],2007,"8,000",3.316
['1985-08-18 || 강민호'],2008,"10,000",5.372
['1985-08-18 || 강민호'],2009,"14,500",1.796
['1985-08-18 || 강민호'],2010,"13,500",5.04
['1985-08-18 || 강민호'],2011,"20,000",5.385
['1985-08-18 || 강민호'],2012,"30,000",4.996
['1985-08-18 || 강민호'],2013,"55,000",3.092
['1985-08-18 || 강민호'],2014,"100,000",1.684
['1985-08-18 || 강민호'],2015,"100,000",5.154
['1985-08-18 || 강민호'],2016,"100,000",5.024
['1985-08-18 || 강민호'],2017,"100,000",3.383
['1985-08-18 || 강민호'],2018,"100,000",1.992
['1985-08-18 || 강민호'],2019,"100,000",1.876
['1985-08-18 || 강민호'],2020,"125,000",3.174
['1985-08-18 || 강민호'],2021,"125,000",3.878
['1985-08-18 || 강민호'],2022,"60,000",2.316
['1985-08-18 || 박노민'],2005,"2,300",-0.12
['1985-08-18 || 박노민'],2009,"2,500",0.303
['1985-08-18 || 박노민'],2010,"3,000",0.012
['1985-08-18 || 박노민'],2011,"3,100",0.466
['1985-08-18 || 박노민'],2012,"3,500",-0.007
['1985-08-18 || 박노민'],2013,"3,500",-0.078
['1985-08-18 || 박노민'],2014,"3,500",-0.048
['1985-08-18 || 박노민'],2015,"4,000",-0.008
['1985-08-18 || 박노민'],2016,"4,000",0.009
['1985-08-20 || 김용의'],2012,"2,400",-0.22
['1985-08-20 || 김용의'],2013,"5,000",0.91
['1985-08-20 || 김용의'],2014,"10,000",-0.388
['1985-08-20 || 김용의'],2015,"6,000",-0.367
['1985-08-20 || 김용의'],2016,"6,000",1.979
['1985-08-20 || 김용의'],2017,"12,000",0.199
['1985-08-20 || 김용의'],2018,"9,000",-0.668
['1985-08-20 || 김용의'],2019,"9,000",-0.225
['1985-08-20 || 김용의'],2020,"10,500",0.107
['1985-08-20 || 김용의'],2021,"10,000",0.024
['1985-08-26 || 이용규'],2005,"2,000",1.46
['1985-08-26 || 이용규'],2006,"5,500",5.174
['1985-08-26 || 이용규'],2007,"11,000",2.668
['1985-08-26 || 이용규'],2008,"9,000",4.232
['1985-08-26 || 이용규'],2009,"15,000",0.779
['1985-08-26 || 이용규'],2010,"16,000",3.837
['1985-08-26 || 이용규'],2011,"20,000",5.541
['1985-08-26 || 이용규'],2012,"30,000",4.5
['1985-08-26 || 이용규'],2013,"34,000",2.825
['1985-08-26 || 이용규'],2014,"70,000",0.089
['1985-08-26 || 이용규'],2015,"70,000",5.195
['1985-08-26 || 이용규'],2016,"70,000",3.972
['1985-08-26 || 이용규'],2017,"90,000",0.147
['1985-08-26 || 이용규'],2018,"40,000",1.812
['1985-08-26 || 이용규'],2020,"40,000",1.222
['1985-08-26 || 이용규'],2021,"40,000",2.512
['1985-08-26 || 이용규'],2022,"40,000",-0.621
['1985-09-04 || 윤석민'],2005,"2,000",0.005
['1985-09-04 || 윤석민'],2006,"2,000",-0.125
['1985-09-04 || 윤석민'],2007,"2,000",-0.364
['1985-09-04 || 윤석민'],2011,"2,400",1.191
['1985-09-04 || 윤석민'],2012,"4,100",2.292
['1985-09-04 || 윤석민'],2013,"7,700",0.592
['1985-09-04 || 윤석민'],2014,"7,700",0.061
['1985-09-04 || 윤석민'],2015,"16,000",0.228
['1985-09-04 || 윤석민'],2016,"16,000",2.867
['1985-09-04 || 윤석민'],2017,"16,000",2.153
['1985-09-04 || 윤석민'],2018,"31,000",0.393
['1985-09-04 || 윤석민'],2019,"31,000",-0.85
['1985-09-04 || 윤석민'],2020,"24,000",-0.52
['1985-09-06 || 임도현'],2009,"2,000",-0.164
['1985-09-06 || 임도현'],2013,"2,400",-0.049
['1985-09-17 || 김다원'],2011,"3,000",-0.178
['1985-09-17 || 김다원'],2014,"2,800",0.208
['1985-09-17 || 김다원'],2015,"7,000",0.354
['1985-09-17 || 김다원'],2016,"7,000",0.239
['1985-09-30 || 로맥'],2018,"50,000",5.362
['1985-09-30 || 로맥'],2019,"50,000",4.07
['1985-09-30 || 로맥'],2020,"90,000",3.928
['1985-09-30 || 로맥'],2021,"90,000",1.487
['1985-10-11 || 이영욱'],2009,"2,100",0.643
['1985-10-11 || 이영욱'],2010,"4,095",2.564
['1985-10-11 || 이영욱'],2011,"8,000",0.911
['1985-10-11 || 이영욱'],2014,"7,000",-0.129
['1985-10-11 || 이영욱'],2015,"6,000",-0.087
['1985-10-11 || 이영욱'],2016,"5,500",-0.125
['1985-10-11 || 이영욱'],2017,"6,500",-0.091
['1985-10-11 || 이영욱'],2018,"6,500",-0.262
['1985-12-04 || 김회성'],2010,"2,400",-0.307
['1985-12-04 || 김회성'],2011,"2,400",-0.01
['1985-12-04 || 김회성'],2014,"3,400",0.331
['1985-12-04 || 김회성'],2015,"5,500",1.676
['1985-12-04 || 김회성'],2016,"5,500",-0.117
['1985-12-04 || 김회성'],2017,"5,500",0.145
['1985-12-04 || 김회성'],2018,"5,800",0.462
['1985-12-04 || 김회성'],2019,"5,800",0.303
['1985-12-04 || 김회성'],2020,"6,500",-0.154
['1985-12-15 || 김주형'],2005,"2,200",-0.451
['1985-12-15 || 김주형'],2006,"2,200",0.443
['1985-12-15 || 김주형'],2007,"2,500",0.339
['1985-12-15 || 김주형'],2008,"2,500",-0.028
['1985-12-15 || 김주형'],2011,"2,500",-0.661
